,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#180,FR:,,Geordie Greep,,A,"670,257",98.79%,ES,,,#180,UY:,,Melxdy,,A,"441,599",97.48%,AR,,,#180,JP:,,shouponpon,,A,"521,044",98.24%,GR,,,,,,,,,,,,,,#180,BR:,,Coreanmaluco,,A,"465,106",98.27%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#180,MY:,,n0 head,,S,"382,217",93.41%,DK,,,#180,AT:,,z9a,,A,"627,940",98.60%,NO,,,#180,ID:,,Thatnoobguy,NM,A,"348,119",93.94%,NZ,,,#180,BR:,,Kurumiw,NM,A,"537,424",98.67%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#181,KZ:,,Ternafis,,S,"667,758",98.94%,PE,,,#181,MY:,,mabayu,,A,"434,322",94.25%,TW,,,#181,PT:,,uatzap,,A,"513,959",97.74%,KZ,,,,,,,,,,,,,,#181,HK:,,F2X,,A,"463,962",96.37%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#181,PT:,,PeterPen,,B,"351,807",92.77%,KZ,,,#181,JP:,,Furamun,,A,"625,499",97.81%,SG,,,#181,UY:,,Melxdy,NM,A,"338,637",94.19%,BE,,,#181,HK:,,misha awa,HD,A,"532,494",97.78%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#182,ES:,,A L E P H,,S,"667,687",99.02%,IT,,,#182,IT:,,BELLOFIGO,,A,"434,143",96.91%,ES,,,#182,BR:,,Coreanmaluco,,A,"513,056",98.38%,PH,,,,,,,,,,,,,,#182,NZ:,,Saiyku,,A,"463,312",97.48%,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#182,PE:,,-Gardevoir-,,B,"314,011",91.16%,PT,,,#182,NO:,,papercandle,,A,"618,936",98.51%,AT,,,#182,PT:,,RafaMat,HD,A,"335,152",95.40%,PE,,,#182,HK:,,F2X,HR,A,"527,980",96.73%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#183,FR:,,Satsukiiii,,A,"666,957",99.33%,IT,,,#183,AT:,,fedoragoose,,A,"431,741",96.10%,TH,,,#183,NL:,,John breathe,,S,"509,355",97.56%,PH,,,,,,,,,,,,,,#183,AR:,,viciobylike,,A,"459,355",97.70%,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#183,DK:,,Nordkild,,C,"177,877",83.52%,TW,,,#183,UA:,,APTEM,,A,"611,753",97.77%,PT,,,#183,HK:,,Tsukime,HR,B,"333,916",90.85%,SG,,,#183,HK:,,ming0328ming,NM,A,"526,002",97.04%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#184,RO:,,capybaras,,A,"664,835",97.86%,NZ,,,#184,NO:,,Melvr,,A,"427,729",94.74%,CN,,,#184,ES:,,[dekori],,A,"507,251",96.24%,IT,,,,,,,,,,,,,,#184,PT:,,Kenzol,,A,"453,703",97.06%,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#184,BR:,,tayko,,F,0,0.00%,PH,,,#184,AR:,,Seiong,,A,"608,708",98.58%,TR,,,#184,JP:,,Aotoleen,NM,B,"328,560",92.45%,HK,,,#184,AR:,,Seiong,HR,A,"524,982",98.02%,UY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#185,SG:,,GSBlank,,A,"662,665",95.50%,JP,,,#185,ES:,,junamat,,A,"427,366",96.74%,IT,,,#185,TW:,,willy0214,,A,"499,332",98.04%,MY,,,,,,,,,,,,,,#185,VN:,,Another Guy,,A,"446,764",97.27%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#185,AR:,,viciobylike,,A,"600,989",98.62%,TR,,,#185,BE:,,MRB,NM,A,"300,746",93.60%,TR,,,#185,TW:,,willy0214,HR,A,"523,828",96.66%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#186,RO:,,Kehest,,A,"656,219",98.21%,NZ,,,#186,UY:,,Melxdy,,A,"426,399",96.92%,BE,,,#186,KZ:,,Ravexi,,A,"485,423",96.10%,UA,,,,,,,,,,,,,,#186,PE:,,MiguisXD,,A,"441,912",95.95%,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#186,SG:,,Tebi,,A,"594,427",98.14%,HK,,,#186,UA:,,EPEMA,HR,B,"296,439",91.33%,PE,,,#186,GR:,,trushpack,NM,A,"522,269",97.33%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#187,AT:,,fedoragoose,,A,"652,780",98.07%,NO,,,#187,KZ:,,Ravexi,,A,"426,266",97.15%,PE,,,#187,TR:,,Orkay,,S,"481,578",97.58%,AR,,,,,,,,,,,,,,#187,PT:,,Meower,,A,"441,226",95.75%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#187,BR:,,kagiura,,A,"593,204",97.17%,NL,,,#187,GR:,,Leftie,HD,A,"290,715",92.26%,SG,,,#187,BR:,,VitorSkull,HD,A,"517,493",98.66%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#188,RO:,,capybaras,,S,"650,528",99.34%,ID,,,#188,GR:,,KittyLikeme,,A,"424,652",93.88%,SG,,,#188,RO:,,etn,,A,"478,836",97.36%,FI,,,,,,,,,,,,,,#188,PE:,,MiguisXD,,A,"436,331",94.47%,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#188,UY:,,PLOXARU,,A,"591,924",98.20%,TR,,,#188,FI:,,Mike Tyson,HR,A,"275,741",93.55%,ID,,,#188,SE:,,Andros,HR,A,"515,521",95.09%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#189,SG:,,Cymango,,A,"649,997",97.66%,GR,,,#189,CL:,,alfiu,,A,"420,058",97.20%,ES,,,#189,FI:,,savilju,,S,"475,887",97.15%,ID,,,,,,,,,,,,,,#189,HK:,,Hibiki,,A,"428,031",96.65%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#189,PE:,,P r a h,,A,"590,151",96.67%,KZ,,,#189,UY:,,PLOXARU,NM,B,"275,719",86.25%,AR,,,#189,MY:,,mabayu,HD,A,"514,452",98.24%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#190,KZ:,,Kamensh1k,,S,"649,107",99.56%,PE,,,#190,AT:,,fedoragoose,,A,"415,947",95.43%,CN,,,#190,ID:,,Thatnoobguy,,A,"475,050",97.08%,NZ,,,,,,,,,,,,,,#190,PT:,,Kenzol,,A,"425,901",97.78%,KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#190,BE:,,hexi,,A,"589,845",97.33%,UY,,,#190,HK:,,RevengeWolf,NM,B,"263,292",92.45%,GR,,,#190,SG:,,Cymango,NM,A,"511,270",95.74%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#191,SE:,,trumpatino69,,A,"648,782",99.27%,NL,,,#191,ID:,,Hakui Koyori,,A,"414,037",96.20%,NZ,,,#191,MY:,,mabayu,,S,"468,582",95.30%,DK,,,,,,,,,,,,,,#191,ID:,,Stixe,,A,"425,778",97.10%,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#191,IT:,,BELLOFIGO,,A,"589,724",97.63%,FR,,,#191,UA:,,Kotsik,HD,B,"257,588",91.41%,PE,,,#191,VN:,,Another Guy,HR,A,"507,479",98.00%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#192,AT:,,z10a,,A,"648,570",98.48%,NO,,,#192,PE:,,P r a h,,A,"408,315",94.91%,PT,,,#192,HK:,,F2X,,A,"465,663",96.67%,JP,,,,,,,,,,,,,,#192,VN:,,_Casiofx580vnx,,A,"410,759",94.86%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#192,KZ:,,3uma,,A,"581,755",97.13%,PT,,,#192,UA:,,POMAH,HDHR,C,"73,889",72.62%,PE,,,#192,NL:,,Wind Tales,HR,A,"500,790",94.93%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#193,UA:,,nooneloves,,S,"646,827",99.42%,PT,,,#193,PE:,,MiguisXD,,A,"405,414",95.89%,KZ,,,#193,TW:,,willy0214,,A,"463,612",97.06%,VN,,,,,,,,,,,,,,#193,VN:,,smthelse,,A,"409,081",96.09%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#193,GR:,,bisbo,,A,"580,208",96.93%,SG,,,,,,,,,,,,,,#193,SE:,,melwem,HR,A,"490,211",98.00%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#194,JP:,,haga1115,,A,"645,793",98.79%,HK,,,#194,ID:,,MejiroMcQueen,,A,"403,783",96.84%,NZ,,,#194,ID:,,Stixe,,A,"462,407",95.78%,NZ,,,,,,,,,,,,,,#194,VN:,,Another Guy,,A,"404,126",96.31%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#194,UA:,,dench,,A,"579,661",97.35%,PT,,,,,,,,,,,,,,#194,UY:,,LittleFede,NM,A,"488,570",97.24%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#195,FI:,,Amasetic,,S,"644,543",99.54%,ID,,,#195,SG:,,qstronaut,,A,"403,070",93.48%,GR,,,#195,NZ:,,ozbert,,A,"454,546",93.41%,RO,,,,,,,,,,,,,,#195,VN:,,_Casiofx580vnx,,A,"402,768",95.45%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#195,FI:,,savilju,,A,"577,588",98.36%,RO,,,,,,,,,,,,,,#195,GR:,,trushpack,NM,A,"481,654",96.90%,HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#196,NO:,,HUNDUR,,S,"644,180",97.67%,AT,,,#196,BE:,,Hanori,,A,"390,547",94.78%,UY,,,#196,TH:,,chests,,A,"449,563",96.10%,AT,,,,,,,,,,,,,,#196,RO:,,Pregnancy,,A,"387,286",96.07%,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#196,DK:,,thebeastjona,,A,"576,442",98.25%,TW,,,,,,,,,,,,,,#196,GR:,,Nekkid,HDHR,A,"479,114",97.24%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#197,JP:,,hosesan1020,,S,"643,203",99.43%,GR,,,#197,PT:,,Big Yikes,,A,"389,082",95.32%,KZ,,,#197,BE:,,Hanori,,S,"446,903",96.10%,UY,,,,,,,,,,,,,,#197,UA:,,Kotsik,,A,"384,335",96.03%,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#197,BE:,,Hanori,,A,"574,129",96.01%,UY,,,,,,,,,,,,,,#197,VN:,,_Casiofx580vnx,HD,A,"479,091",97.90%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#198,JP:,,haga1115,,S,"642,981",99.49%,SG,,,#198,VN:,,electrostrike,,A,"383,021",95.87%,TW,,,#198,VN:,,Another Guy,,A,"433,585",96.79%,DK,,,,,,,,,,,,,,#198,GR:,,bisbo,,A,"380,320",95.41%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#198,GR:,,MyAimPeeps,,A,"569,451",96.78%,HK,,,,,,,,,,,,,,#198,MY:,,Harumi Ena,NM,A,"477,075",98.14%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#199,JP:,,Furamun,,S,"641,593",98.27%,GR,,,#199,NO:,,NINERIK,,A,"382,074",97.84%,CN,,,#199,BE:,,Mornis,,A,"433,148",95.26%,UY,,,,,,,,,,,,,,#199,NL:,,John ethken,,A,"370,860",96.59%,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#199,CN:,,Ledeau_Fox,,A,"567,323",95.64%,AT,,,,,,,,,,,,,,#199,HK:,,rlsc1109,NM,A,"465,174",97.86%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#200,UY:,,PLOXARU,,A,"641,431",97.96%,TR,,,#200,UA:,,Kotsik,,A,"379,550",95.27%,KZ,,,#200,GR:,,MyAimPeeps,,S,"432,942",94.55%,JP,,,,,,,,,,,,,,#200,VN:,,_Casiofx580vnx,,A,"349,372",94.45%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#200,TR:,,Clutch,,A,"562,366",97.83%,BE,,,,,,,,,,,,,,#200,JP:,,RafuNa,HR,A,"463,901",97.41%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#201,PH:,,Rammu,,A,"641,332",98.44%,NL,,,#201,BE:,,5joshi,,A,"379,487",98.18%,AR,,,#201,JP:,,RafuNa,,A,"427,164",97.56%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#201,SG:,,Eagle5324,,A,"561,575",98.38%,JP,,,,,,,,,,,,,,#201,FI:,,Xepei,HR,A,"456,761",95.52%,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#202,ES:,,ESCRUPULILLO,,S,"640,411",99.31%,FR,,,#202,PT:,,Kenzol,,A,"377,040",97.23%,UA,,,#202,VN:,,Another Guy,,A,"426,722",96.42%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#202,AR:,,Penguo,,A,"557,145",98.51%,TR,,,,,,,,,,,,,,#202,DK:,,thebeastjona,HD,A,"453,089",97.28%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#203,FR:,,JapWhite,,A,"638,277",99.11%,IT,,,#203,ES:,,junamat,,A,"376,624",95.45%,CL,,,#203,KZ:,,3uma,,A,"412,813",95.35%,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#203,PE:,,SapeSape,,A,"556,143",96.50%,UA,,,,,,,,,,,,,,#203,VN:,,Another Guy,HR,A,"448,222",96.40%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#204,PH:,,zonelouise,,A,"635,370",98.62%,NL,,,#204,PT:,,Kenzol,,A,"372,875",97.76%,KZ,,,#204,TH:,,TzArtifactz,,A,"398,390",93.96%,CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#204,NL:,,perthed again,,A,"555,123",98.29%,SE,,,,,,,,,,,,,,#204,AR:,,Amuro,HR,A,"447,137",97.21%,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#205,UY:,,Melxdy,,S,"632,111",98.93%,BE,,,#205,UA:,,EPEMA,,A,"372,617",94.92%,KZ,,,#205,JP:,,hosesan1020,,A,"396,681",95.99%,HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#205,HK:,,flyond,,A,"542,173",95.71%,GR,,,,,,,,,,,,,,#205,NZ:,,5aiyku,HDHR,A,"446,174",96.79%,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#206,AR:,,jackzebra,,A,"628,159",97.54%,TR,,,#206,TW:,,Flyer,,A,"366,650",95.71%,MY,,,#206,BR:,,-izzy,,A,"391,033",96.19%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#206,DK:,,autofister,,A,"539,153",97.81%,TW,,,,,,,,,,,,,,#206,MY:,,Rampax,NM,A,"442,750",97.74%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#207,TR:,,LyeRR,,S,"627,651",99.11%,AR,,,#207,UA:,,dench,,A,"363,477",94.78%,PT,,,#207,SE:,,Guyra_,,A,"387,148",95.94%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#207,BE:,,5joshi,,A,"531,350",96.76%,UY,,,,,,,,,,,,,,#207,TR:,,Clutch,NM,A,"437,623",97.55%,UY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#208,UA:,,CRIMEA,,A,"624,230",96.83%,PT,,,#208,PT:,,Big Yikes,,A,"357,840",94.20%,PE,,,#208,DK:,,Polle,,B,"371,756",92.04%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#208,TR:,,Orkay,,A,"526,634",97.70%,UY,,,,,,,,,,,,,,#208,ID:,,MejiroMcQueen,HD,A,"435,596",96.90%,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#209,BR:,,Coreanmaluco,,A,"621,223",97.06%,PH,,,#209,GR:,,Leftie,,A,"349,753",95.61%,JP,,,#209,NL:,,Burning John,,A,"364,391",93.87%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#209,VN:,,Seamie,,A,"522,082",97.22%,MY,,,,,,,,,,,,,,#209,DK:,,Polle,HR,A,"428,947",95.71%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#210,SG:,,qstronaut,,A,"619,802",98.70%,JP,,,#210,GR:,,KittyLikeme,,B,"347,370",92.47%,JP,,,#210,KZ:,,3uma,,A,"363,625",95.78%,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#210,BE:,,Hanori,,A,"520,355",96.82%,TR,,,,,,,,,,,,,,#210,SE:,,Guyra_,HD,A,"428,337",96.42%,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#211,HK:,,F2X,,A,"618,555",96.97%,JP,,,#211,MY:,,AHotDawg,,A,"343,085",94.32%,TW,,,#211,HK:,,Tsukime,,A,"361,268",93.82%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#211,MY:,,Harumi Ena,,A,"510,379",96.76%,TW,,,,,,,,,,,,,,#211,MY:,,Rampax,HR,A,"423,281",95.81%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#212,SG:,,qstronaut,,A,"612,567",99.28%,GR,,,#212,RO:,,Pregnancy,,A,"341,431",95.69%,ID,,,#212,UY:,,helvetia,,A,"357,338",96.67%,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#212,HK:,,flyond,,A,"504,736",94.79%,SG,,,,,,,,,,,,,,#212,HK:,,rlsc1109,NM,A,"410,937",96.38%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#213,GR:,,-Puyu,,A,"611,209",98.79%,HK,,,#213,SG:,,Dawnwing,,A,"340,241",95.06%,GR,,,#213,UY:,,El Milanga,,B,"344,050",92.73%,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#213,PE:,,P r a h,,A,"504,729",95.88%,UA,,,,,,,,,,,,,,#213,HK:,,rlsc1109,NM,A,"410,465",97.29%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#214,SE:,,Grippeh,,A,"610,209",97.21%,NL,,,#214,BR:,,Kurumiw,,B,"336,529",92.34%,PH,,,#214,VN:,,electrostrike,,A,"337,709",93.91%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#214,ES:,,Palodex,,A,"494,560",98.03%,CL,,,,,,,,,,,,,,#214,SE:,,trumpatino69,HD,A,"344,739",95.50%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#215,AR:,,Bomilk,,A,"604,743",98.22%,BE,,,#215,PT:,,Big Yikes,,A,"334,497",94.40%,UA,,,#215,AR:,,Bomilk,,A,"336,414",93.87%,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#215,DK:,,iamVill,,A,"477,771",94.83%,TW,,,,,,,,,,,,,,#215,GR:,,KittyLikeme,NM,A,"343,317",95.47%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#216,SE:,,Grippeh,,A,"603,225",98.35%,PH,,,#216,AT:,,tomadoi,,A,"334,098",94.83%,TH,,,#216,MY:,,Chibi Maruko,,A,"318,787",95.44%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#216,UA:,,Kotsik,,A,"473,247",97.24%,PE,,,,,,,,,,,,,,#216,CL:,,Lasseh,HR,A,"315,225",93.40%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#217,NO:,,Melvr,,A,"600,347",95.35%,CN,,,#217,PE:,,MiguisXD,,A,"322,578",93.96%,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#217,PE:,,Daldor,,A,"470,216",94.33%,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
